c_first_name,c_last_name,c_preferred_cust_flag,c_salutation,cnt,ss_ticket_number
Anne,Rios,N,Miss,16,118300
Janice,Rios,Y,Miss,16,697208
Alberta,Ripley,N,Mrs.,16,107402
Ariel,Ritchie,Y,Mrs.,15,440643
Karin,Ritter,Y,Mrs.,15,836489
Harold,Rivas,N,Dr.,16,2019113
Richard,Rivas,N,Dr.,16,775246
Barbara,Rivera,Y,Dr.,15,820766
Juan,Rivera,Y,Dr.,15,2292953
Linda,Rivera,Y,Mrs.,15,846414
Louis,Rivera,Y,Dr.,16,1235699
Steven,Rivera,N,Mr.,15,1159723
Mamie,Rivers,N,Miss,15,2359969
Mariano,Roberson,N,Dr.,16,2004518
Jerome,Roberts,N,Mr.,15,1221008
Kevin,Roberts,Y,Sir,16,72480
Linda,Roberts,N,Dr.,15,751268
Selena,Roberts,Y,Miss,16,685842
Sherie,Roberts,N,Mrs.,15,660815
Susan,Roberts,Y,Mrs.,15,44610
Wendy,Roberts,Y,Ms.,16,1078794
Alice,Robertson,Y,Ms.,16,2136864
Lillian,Robertson,N,Dr.,15,794216
Mai,Robertson,Y,Dr.,15,103072
Rickey,Robertson,Y,Mr.,15,744921
Al,Robinson,Y,Mr.,16,136242
Barbara,Robinson,Y,Ms.,15,2350541
David,Robinson,N,Sir,15,1971301
George,Robinson,Y,Dr.,15,1852106
Jacob,Robinson,N,Sir,15,2165452
Jesse,Robinson,Y,Mr.,16,8554
Joe,Robinson,N,Mr.,16,2142575
Joseph,Robinson,N,Dr.,16,874314
Larry,Robinson,Y,Dr.,16,1728841
Marty,Robinson,N,Mr.,15,1896283
Raymond,Robinson,Y,Mr.,15,1662089
Shelley,Robinson,N,Miss,15,266247
Carla,Robles,N,Dr.,15,1817893
James,Robles,Y,Dr.,16,1194668
Amy,Rocha,Y,Ms.,16,1997850
Duane,Roche,N,Sir,15,2253982
Eva,Roche,N,Dr.,15,1141251
Brian,Rockwell,Y,Dr.,15,1129934
Freddie,Rockwell,N,Mr.,15,2066669
,Rodgers,Y,,16,319139
Christopher,Rodrigues,N,Dr.,15,1927269
Blake,Rodriguez,N,Mr.,15,1962454
Dorothy,Rodriguez,N,Miss,15,359145
Dorothy,Rodriguez,N,Ms.,16,139021
Jane,Rodriguez,Y,Miss,16,1497784
Karen,Rodriguez,N,Miss,15,1366469
Lawrence,Rodriguez,Y,Sir,15,1929627
Lynne,Rodriguez,N,Miss,16,340533
Marie,Rodriguez,Y,Dr.,15,573542
Monica,Rodriguez,N,Miss,15,125360
Robert,Rodriguez,,,15,945419
Roger,Rodriguez,Y,Dr.,15,799791
Roger,Rodriguez,Y,Sir,15,1404252
Ruth,Rodriguez,Y,Miss,15,2095619
Steven,Rodriguez,Y,Dr.,15,1701739
Susanne,Rodriguez,N,Ms.,16,744052
Thomas,Rodriguez,Y,Mr.,15,2194522
William,Rodriguez,N,Mr.,15,2203524
,Rodriguez,Y,Dr.,15,1164090
Raquel,Rodriquez,N,Dr.,15,1439975
James,Roe,Y,Dr.,15,729674
Jeanette,Roger,Y,Dr.,15,1931270
Allen,Rogers,Y,Dr.,15,1777240
Beatrice,Rogers,N,Dr.,15,2082822
James,Rogers,N,Dr.,15,1397516
Jessica,Rogers,N,Mrs.,15,1092608
Lonnie,Rogers,N,Dr.,15,1931337
Martin,Rogers,N,Sir,16,2110295
Sarah,Rogers,Y,Dr.,15,2242028
Susan,Rogers,N,Ms.,15,2180446
Thomas,Rogers,N,Sir,15,426846
Suzanne,Rohde,N,Ms.,16,1432474
Abraham,Rojas,N,Sir,15,856223
Barry,Rojas,Y,Dr.,16,1988235
Cheryl,Roland,N,Dr.,16,1845596
Robert,Roland,N,Dr.,15,899865
Venice,Roland,Y,Miss,15,105757
Molly,Rollins,N,Dr.,15,1862002
Judy,Roman,N,Miss,16,1281770
Victoria,Roman,N,Ms.,15,1443134
Elizabeth,Romero,N,Ms.,15,1158819
Martin,Romero,N,Sir,16,2159874
Rebeca,Root,Y,Miss,16,194748
Joann,Rosado,Y,Mrs.,15,1225863
Tina,Rosado,Y,Miss,16,991439
Marvin,Rosales,Y,Sir,15,1605277
Steven,Rosario,N,Mr.,16,991100
David,Rose,N,Sir,15,641209
Derrick,Rose,Y,Mr.,15,266642
John,Rose,Y,Dr.,15,1519151
William,Rose,N,Dr.,15,1100270
Ann,Ross,N,Mrs.,15,801344
Ashley,Ross,Y,Miss,16,1616608
David,Ross,Y,Dr.,15,1970314
David,Ross,N,Mr.,16,2266210
Dee,Ross,Y,Dr.,15,1243724
Rebecca,Ross,N,Mrs.,15,2090791
Rose,Ross,Y,Miss,15,296631
Thomas,Ross,Y,Sir,15,1606197
Andrew,Roth,Y,Dr.,15,212001
Jeff,Roth,N,Sir,16,297490
James,Rowland,N,Dr.,15,2063128
Carroll,Rubio,N,Dr.,15,963335
Daniel,Rudolph,Y,Sir,15,2031098
Richard,Rudolph,N,Mr.,15,1781006
Ashley,Ruiz,Y,Miss,15,1963198
Jack,Ruiz,N,Mr.,15,1086282
James,Ruiz,N,Sir,16,293034
Mark,Ruiz,N,Dr.,15,484000
Roy,Ruiz,Y,Mr.,15,2143422
Tamara,Ruiz,N,Ms.,15,383512
Fred,Runyon,N,Sir,15,1619550
Irving,Rupp,N,Dr.,15,774015
William,Rush,Y,Sir,15,1795449
Antonette,Russell,N,Ms.,15,1340602
Carlos,Russell,Y,Sir,15,1962443
Irma,Russell,N,Dr.,16,305055
Irma,Russell,N,Dr.,16,1920712
Jerry,Russell,N,Mr.,15,28894
Joshua,Russell,Y,Mr.,15,1853310
Matthew,Russell,N,Sir,15,1652711
Nancy,Russell,Y,Miss,16,456646
Rebecca,Russell,Y,Dr.,15,2010059
Samuel,Russell,N,Sir,15,739783
Sidney,Russell,N,Mr.,15,1996878
Trudy,Russell,Y,Mrs.,15,631800
,Russell,Y,Mr.,15,1663314
Rebecca,Russo,Y,Dr.,15,2087149
Courtney,Rust,N,Mr.,16,1149931
Dena,Ryan,Y,Mrs.,16,1170568
Elizabeth,Ryan,Y,Mrs.,15,1315606
Francisco,Ryan,N,Sir,16,1549696
Glenn,Ryan,Y,Dr.,15,148909
Mike,Ryan,N,Mr.,15,398912
Pamela,Ryan,Y,Miss,16,2028750
Particia,Ryan,Y,Ms.,16,739263
Rebecca,Ryan,Y,Dr.,15,1188489
Sharon,Ryan,N,Dr.,16,2177986
Walter,Ryan,Y,Sir,15,2091780
William,Ryan,N,Dr.,16,1635279
Jennifer,Saddler,Y,Miss,15,951917
Gina,Sager,Y,Dr.,15,1132656
Georgia,Salas,Y,Ms.,15,1296993
Glenna,Salas,N,Miss,15,1033243
Mattie,Salas,N,Mrs.,15,967718
Joey,Salazar,Y,Sir,15,1106521
Philip,Salazar,N,Dr.,15,758857
Vance,Salazar,N,Sir,15,2001431
Jessica,Salgado,Y,Dr.,15,389679
James,Salmon,Y,Dr.,15,1983889
Brian,Sampson,Y,Dr.,15,413425
Brian,Sams,N,Sir,15,839239
Gilbert,Sanchez,N,Dr.,15,828651
Jeff,Sanchez,Y,Dr.,15,1102447
Ricardo,Sanchez,N,Sir,15,1905108
Robbyn,Sanchez,N,Dr.,15,1602392
Robert,Sanchez,Y,Sir,16,307478
Violet,Sanchez,N,Ms.,15,800795
Edna,Sanders,Y,Miss,15,1533356
Elizabeth,Sanders,Y,Ms.,15,631044
Julian,Sanders,N,Mr.,15,62667
Melissa,Sanders,Y,Mrs.,16,1457843
Nancy,Sanders,Y,Dr.,15,1608886
Roy,Sands,N,Dr.,15,1806866
Krystal,Santiago,N,Ms.,15,2152602
Robert,Santiago,Y,Mr.,15,1425786
Karen,Santos,N,Ms.,15,963738
Melinda,Santos,Y,Mrs.,15,1753891
Roland,Sargent,N,Sir,15,424756
Ashley,Saucedo,N,Ms.,16,2081542
Miguel,Saucedo,N,Dr.,15,92228
Robert,Saunders,N,Sir,15,293466
Shelly,Saunders,N,Miss,15,540283
James,Savage,N,Sir,15,2128605
Jason,Savage,N,Sir,16,1893960
Frederick,Sawyer,Y,Dr.,15,442537
Bertha,Scales,Y,Miss,16,2314881
Evelyne,Schaefer,Y,Dr.,16,614195
Joseph,Schaefer,N,Sir,15,433887
,Schaefer,Y,,16,541615
John,Schilling,N,Dr.,16,482862
Lori,Schilling,N,Mrs.,16,557882
Mathilde,Schilling,Y,Dr.,15,2352169
Emma,Schmidt,N,Mrs.,15,2275356
Grace,Schmidt,Y,Miss,15,289349
Karen,Schmidt,Y,Miss,15,108256
Jeff,Schmitt,Y,Dr.,15,1927547
Thomas,Schmitz,N,Sir,16,1730159
Lisa,Schneider,Y,Dr.,15,814481
Judith,Schreiber,N,Miss,15,698061
Eileen,Schroeder,N,Mrs.,16,2324402
Gary,Schroeder,Y,Mr.,15,1581114
Monique,Schroeder,Y,Mrs.,15,1246543
Vivian,Schroeder,N,Miss,16,781910
Wade,Schroeder,N,Dr.,15,728210
Robert,Schultz,Y,Dr.,15,489301
Crystal,Schwartz,N,Miss,15,537337
John,Schwartz,N,Sir,15,1427687
,Schwartz,Y,,15,779165
Diana,Scott,N,Mrs.,15,416398
Felicia,Scott,N,Mrs.,15,1534945
Gladys,Scott,N,Ms.,15,2237872
Jason,Scott,N,Mr.,16,1715627
Jodi,Scott,Y,Miss,15,367724
Kirk,Scott,Y,Sir,15,690818
Michael,Scott,Y,Mr.,16,2186906
Susan,Scott,Y,Dr.,16,1026343
Tracy,Scott,N,Sir,15,1060856
Catherine,Seals,Y,Miss,16,1924762
Amanda,Sears,N,Ms.,15,871287
Rachel,Sears,Y,Ms.,15,20298
Robert,Sears,Y,Dr.,16,1766074
Theresa,Segura,N,Mrs.,15,1324495
Robert,Seiler,N,Sir,16,690567
Debra,Seitz,Y,Mrs.,16,1902870
Jason,Sellers,N,Dr.,16,1301591
Lisa,Sena,N,Miss,16,1884312
Joseph,Serrano,N,Sir,15,1771261
Sara,Serrano,N,Miss,15,1056551
Tina,Serrano,N,Mrs.,15,1007497
Jennifer,Seward,Y,Ms.,16,1860841
Deborah,Seymour,Y,Mrs.,16,441780
Jasmine,Seymour,N,Mrs.,15,460564
Krystin,Seymour,Y,Miss,15,171000
Willie,Shackelford,,,15,586214
Mark,Shanks,N,Mr.,15,1540919
Kenneth,Shannon,N,Mr.,15,2047918
Margaret,Shannon,Y,Dr.,15,2332797
Kenneth,Sharp,Y,Dr.,15,2321128
Robert,Sharp,N,Mr.,16,2079925
Jarrod,Sharpe,Y,Dr.,15,2281484
Clyde,Shaw,N,Sir,15,1868043
Drew,Shaw,Y,Dr.,16,650978
Jeffrey,Shaw,Y,Sir,15,2140952
Jennifer,Shaw,N,Ms.,15,237771
Anna,Shelton,Y,Miss,15,131053
Carlton,Shelton,N,Dr.,15,1963154
Lucy,Shelton,Y,Ms.,15,2170055
Tamela,Shelton,Y,Dr.,15,385592
,Shelton,Y,Dr.,15,455687
Juanita,Shepherd,N,Ms.,16,205303
Ernest,Sheppard,N,Mr.,16,1442022
Lawrence,Sheppard,N,Sir,15,1046605
Laurence,Sheridan,N,Dr.,15,1048138
Lela,Sherwood,N,Mrs.,15,505779
Juan,Shields,Y,Mr.,15,1817466
Jessica,Shifflett,N,Dr.,16,1959793
David,Shinn,Y,Sir,15,1784558
Yukiko,Shipley,,Miss,15,1655550
Paul,Shirley,Y,Mr.,15,2213122
Robert,Shirley,Y,Sir,15,1116361
Angelina,Shively,N,Mrs.,16,278956
Laura,Shively,N,Ms.,16,601593
Brian,Shoemaker,N,Dr.,15,495603
Jeanie,Shook,Y,Dr.,15,1512579
Petra,Shull,N,Dr.,15,1288518
Sade,Siegel,N,Miss,15,695091
Andrew,Silva,Y,Ms.,15,1489138
Astrid,Silva,N,Dr.,15,1515315
Charlotte,Silva,Y,Dr.,16,1280873
Gregory,Silva,N,Mr.,16,1627140
Nilda,Silva,N,Dr.,15,106557
Robert,Silver,N,Dr.,15,1843721
Melanie,Silvia,N,Dr.,16,1515863
Flora,Simmons,Y,Ms.,15,31935
James,Simmons,N,Mr.,16,828625
Jordan,Simmons,Y,Mr.,15,1966391
June,Simmons,N,Ms.,15,1710608
Katherine,Simmons,N,Ms.,15,1854190
Maryann,Simon,Y,Dr.,15,1790511
Micheal,Simone,Y,Dr.,15,2064267
Edward,Simonson,Y,Dr.,16,2211285
Laurie,Simpkins,N,Miss,16,135496
Andrew,Simpson,Y,Miss,15,276065
Betty,Simpson,Y,Ms.,16,1681080
James,Simpson,N,Mr.,16,1439678
Jill,Sims,Y,Dr.,15,1923253
Shelley,Sims,Y,Miss,15,67995
Nona,Singer,N,Mrs.,15,2237531
Clint,Singleton,N,Mr.,15,775447
Diane,Sizemore,N,Miss,15,425405
Linda,Skidmore,Y,Miss,15,1448501
Julia,Skinner,Y,Dr.,15,1135791
William,Skinner,N,Mr.,15,1490264
Crystal,Slaton,Y,Miss,15,1055320
Elizabeth,Slaton,Y,Ms.,15,1386555
Leland,Sloan,N,Mr.,16,225738
Thomas,Sloan,N,Sir,15,1513280
Stephen,Small,Y,Dr.,16,1406804
Erma,Smart,N,Miss,15,2200401
Antoine,Smith,N,Sir,15,1990657
Arthur,Smith,Y,Ms.,16,658203
Barbara,Smith,Y,Mrs.,15,421519
Bobby,Smith,N,Mr.,15,594490
Carlos,Smith,N,Dr.,15,1328958
Clara,Smith,Y,Dr.,15,1484708
Clara,Smith,N,Mrs.,15,1290492
Clifford,Smith,Y,Sir,15,314376
Crystal,Smith,Y,Mrs.,16,232964
David,Smith,N,Sir,15,1417694
Denise,Smith,N,Mrs.,15,191611
Douglas,Smith,N,Sir,16,2261416
Earline,Smith,Y,Mrs.,15,1595715
Edward,Smith,Y,Mr.,15,2148549
Elizabeth,Smith,N,Dr.,16,1072104
Elizabeth,Smith,N,Mrs.,15,658080
Elliott,Smith,Y,Mr.,15,924471
Frank,Smith,Y,Sir,15,1497727
Frederick,Smith,Y,Mr.,15,1182048
George,Smith,Y,Sir,15,1995767
Gerald,Smith,Y,Sir,15,371410
Gretchen,Smith,Y,Miss,15,166077
Heather,Smith,Y,Miss,15,522547
Heidi,Smith,Y,Miss,15,1133933
James,Smith,N,Dr.,15,2015131
James,Smith,Y,Mr.,15,651548
Jeanette,Smith,N,Mrs.,15,2128068
Jeff,Smith,N,Sir,16,2030151
Jennifer,Smith,N,Ms.,15,600859
Jesus,Smith,N,Sir,16,1350390
Joel,Smith,N,Dr.,15,350328
John,Smith,N,Dr.,15,669923
John,Smith,Y,Sir,15,534375
John,Smith,N,Sir,15,1852600
Joyce,Smith,N,Ms.,15,1898563
Judy,Smith,Y,Miss,15,1312015
Julia,Smith,Y,Dr.,16,1599621
Kathryn,Smith,Y,Miss,16,452177
Kenneth,Smith,Y,Dr.,15,1177852
Kevin,Smith,N,Mr.,16,1585828
Kristin,Smith,Y,,16,2038617
Larry,Smith,N,Dr.,15,466868
Manuel,Smith,N,Mr.,15,740246
Maureen,Smith,N,Dr.,15,963040
May,Smith,Y,Ms.,15,1720492
Mike,Smith,N,Dr.,16,1877852
Pedro,Smith,N,Mr.,15,2015323
Percy,Smith,N,Dr.,15,1231425
Rebecca,Smith,N,Dr.,16,80775
Rhonda,Smith,N,Dr.,15,1502877
Richard,Smith,Y,Mr.,15,907625
Richard,Smith,Y,Mr.,15,1182343
Robert,Smith,N,Sir,16,158424
Rosalie,Smith,N,Mrs.,16,402195
Roy,Smith,N,Sir,15,572373
Sharon,Smith,Y,Ms.,16,830853
Sheila,Smith,N,Ms.,15,476318
Sherri,Smith,Y,Dr.,15,1866871
Sophie,Smith,Y,Miss,16,1278603
Steven,Smith,Y,Dr.,15,1439933
Steven,Smith,N,Mr.,15,1470096
Susan,Smith,N,Ms.,15,2296996
Thomas,Smith,Y,Dr.,16,218802
Tina,Smith,Y,Miss,15,723371
Tommy,Smith,Y,Dr.,15,2326786
Valerie,Smith,N,Miss,15,1409786
Vannessa,Smith,N,Ms.,15,1957666
Virginia,Smith,Y,Mrs.,16,2079731
William,Smith,Y,Dr.,16,427807
William,Smith,Y,Sir,16,952529
Zachary,Smith,Y,Sir,15,147328
Charles,Smoot,Y,Mr.,15,1167728
Albert,Snell,N,Mrs.,15,329140
Courtney,Snider,N,Sir,15,1992544
Anna,Snow,,,16,1704399
Katy,Snow,N,Miss,15,576538
Katy,Snow,N,Miss,16,1009683
Ralph,Snow,N,Mr.,15,314019
,Snow,,Ms.,15,1895674
,Snyder,N,,15,595557
Jeremy,Soliz,N,Dr.,15,117205
Kenneth,Solomon,Y,Dr.,15,66743
Dennis,Sorensen,Y,Dr.,16,837814
Nathan,Sorensen,Y,Mr.,16,526699
Christina,Soriano,N,Mrs.,15,2363360
Alex,Soto,Y,Dr.,15,1974391
Anna,Soto,N,Mrs.,15,163699
Curtis,Soto,Y,Dr.,16,1160624
Pam,Soto,N,Mrs.,16,1593217
Steven,Southern,N,Dr.,16,2208440
Aron,Sparks,N,Dr.,16,893806
Rudolph,Sparks,N,Mr.,15,1409424
Catherine,Spence,N,Mrs.,15,1314628
Craig,Spencer,N,Mr.,15,1516428
Christine,Spivey,Y,Dr.,16,1401516
John,Spooner,N,Sir,15,1570812
Marcie,Spradlin,N,Ms.,16,2338899
John,Springer,Y,Dr.,16,652659
Garrett,Stacy,N,Mr.,15,1372047
Crystal,Stafford,Y,Miss,15,318185
Linda,Stafford,Y,Mrs.,16,2368529
Ana,Stanley,N,Ms.,16,433326
Jo,Stanley,Y,Ms.,15,1215099
Wayne,Stanley,N,Dr.,15,1944948
Concetta,Stanton,N,Ms.,16,1313594
James,Stanton,N,Mr.,15,620074
Robert,Stanton,N,Mr.,15,1429427
Abraham,Staples,Y,Sir,16,847650
Charla,Stapleton,Y,Ms.,15,104959
Anna,Stark,N,Dr.,15,968829
Louise,Starkey,N,Dr.,15,275966
Richard,Starkey,N,Dr.,15,1030945
Leonard,Starks,,Mr.,15,1937649
Tamara,Starks,N,Ms.,15,1240272
Jorge,Starnes,Y,Sir,15,1764042
Diana,Starr,Y,Dr.,16,1459066
Allison,Stearns,Y,Miss,15,2343505
John,Steele,N,Sir,16,565938
Phillip,Steele,Y,Sir,15,609970
David,Stein,N,Mr.,15,1610653
Paul,Stein,Y,Sir,15,2124362
Nancy,Stephen,N,Dr.,15,363453
Ida,Stephens,Y,Mrs.,16,1328693
Linda,Stephens,Y,Dr.,15,900548
Vincent,Stephens,N,Mr.,15,1877839
Agnes,Stephenson,Y,Ms.,15,1869205
Steven,Stephenson,Y,Dr.,15,1173964
Betty,Stevens,N,Dr.,15,2023572
Cathy,Stevens,Y,Ms.,15,691898
James,Stevens,N,Sir,15,518380
Jimmie,Stevens,N,Dr.,15,1523646
Paul,Stevens,N,Mr.,15,1196915
Travis,Stevenson,Y,Sir,16,684292
Erik,Stewart,Y,Sir,15,1660381
Irene,Stewart,Y,Dr.,16,2264469
Jenny,Stewart,N,Mrs.,16,233118
Maxine,Stewart,N,Dr.,16,1554157
Todd,Stewart,N,Mr.,15,682133
William,Stewart,N,Sir,15,1610905
Michelle,Stiles,N,Mrs.,15,826072
Patrick,Stiles,Y,Dr.,15,9080
Esther,Still,N,Mrs.,16,824583
Jessica,Stinson,N,Ms.,15,861039
Brian,Stockton,N,Mr.,15,653320
Douglas,Stokes,N,Mr.,16,2102643
Eleanor,Stokes,,Dr.,15,1362552
Bebe,Stone,Y,Miss,15,1310134
Christopher,Stone,N,Mr.,16,2371701
Eric,Stone,N,Mr.,16,840003
Harold,Stoner,Y,Dr.,15,1854258
Donald,Story,N,Mr.,16,1418472
Lakeisha,Story,Y,Miss,15,48052
Paul,Stout,N,Dr.,15,94034
Shakia,Strange,Y,Miss,16,1803911
Jeremy,Strauss,N,Mr.,16,1038647
Cathy,Streeter,Y,Mrs.,15,1047967
Sandra,Streeter,,,15,1158622
Jeanne,Strickland,Y,Mrs.,15,405023
Michael,Strickland,N,Sir,16,1470216
Herbert,Stringer,Y,Dr.,16,1154184
Justin,Strong,N,Mr.,16,744560
Richard,Stroud,Y,Dr.,15,420500
Judy,Stubbs,N,Miss,15,165194
Frederick,Stuckey,Y,Mr.,15,877294
Marci,Sturgis,N,Miss,16,593542
Jennifer,Sullivan,N,Dr.,15,466855
William,Sullivan,N,Dr.,15,2115010
George,Summers,Y,Sir,15,2078110
Ross,Sumner,Y,Dr.,15,1483566
Letha,Sutton,N,Mrs.,15,1251617
Walter,Swafford,Y,Dr.,15,1963485
Barbara,Swanson,Y,Miss,15,403616
Brian,Swanson,N,Dr.,15,317696
Clinton,Swanson,Y,Dr.,16,450477
Robert,Swanson,Y,Mr.,15,1768560
Elizabeth,Swearingen,N,Mrs.,15,1402209
Dorothy,Sweeney,Y,Miss,15,666673
Heather,Sweet,N,Dr.,16,1342818
James,Switzer,N,Mr.,16,1430350
Gina,Sykes,Y,Ms.,15,2272547
Ka,Sykes,Y,Miss,16,703476
Seth,Sykes,Y,Dr.,15,398955
Clyde,Sylvester,N,Dr.,16,659940
Earl,Tafoya,Y,Mr.,15,742173
Walter,Tallent,N,Mr.,15,798604
Sophie,Tan,Y,Dr.,16,90208
Cortez,Tapia,Y,Sir,16,1876707
Larry,Tapia,Y,Dr.,16,2309718
Aaron,Tate,Y,Ms.,15,1469856
Brandon,Taylor,N,Mr.,15,979187
Christy,Taylor,Y,Miss,15,1123330
Earl,Taylor,N,Dr.,15,2272877
Eunice,Taylor,N,Dr.,16,788771
Gerald,Taylor,Y,Dr.,15,1198034
Gilbert,Taylor,Y,Sir,15,630204
Jimmie,Taylor,N,Sir,15,1702067
John,Taylor,N,Sir,15,1295203
Kathleen,Taylor,Y,Ms.,15,698831
Lester,Taylor,N,Mr.,15,1183947
Michael,Taylor,N,Mr.,15,323852
Nicolas,Taylor,N,Dr.,15,1677137
Philip,Taylor,N,Mr.,15,1683419
Reyes,Taylor,Y,Dr.,15,891533
Rosemary,Taylor,Y,Dr.,16,1331848
Roy,Taylor,N,Dr.,15,1715523
William,Taylor,N,Mr.,15,705803
Nilsa,Teague,Y,Mrs.,15,1717602
Michael,Tellez,Y,Sir,15,1976264
Jessie,Temple,Y,Sir,16,1025701
Zachary,Temple,N,Dr.,15,204635
Antonio,Terrell,Y,Mrs.,16,2219639
Julie,Terrell,N,Ms.,16,937768
James,Terry,N,Sir,15,806105
Jimmy,Terry,Y,Sir,16,2303987
Robert,Terry,N,Sir,15,551717
John,Thatcher,N,Mr.,15,2161146
Christopher,Theriault,N,Mr.,15,724320
Erika,Thibodeaux,,,16,245097
Beth,Thigpen,Y,Ms.,16,1469679
Curtis,Thigpen,Y,Sir,15,1152133
Alfredo,Thomas,Y,Sir,15,1365925
Audrey,Thomas,Y,Ms.,15,418758
Charles,Thomas,Y,Mr.,15,1346929
Donnie,Thomas,Y,Dr.,15,834232
Jeffrey,Thomas,Y,Dr.,15,1957309
Joey,Thomas,N,Mr.,16,1725156
John,Thomas,N,Dr.,16,1100858
Katie,Thomas,Y,Miss,15,1791121
Kimberly,Thomas,Y,Mrs.,16,12859
Lorna,Thomas,N,Ms.,15,1889184
Lyndsey,Thomas,N,Dr.,15,2256749
Melissa,Thomas,N,Miss,15,1974371
Robert,Thomas,Y,Sir,15,715708
Romelia,Thomas,Y,Dr.,16,200622
Samuel,Thomas,Y,Sir,15,2191097
Sean,Thomas,Y,Mr.,16,1217582
Sherrie,Thomas,N,Ms.,15,589869
Catherine,Thompson,Y,Mrs.,15,869759
Christopher,Thompson,Y,Sir,16,58927
Dana,Thompson,Y,Sir,15,196648
Gina,Thompson,Y,Dr.,15,2018331
John,Thompson,N,Sir,16,808794
Michael,Thompson,Y,Mr.,15,152035
Olen,Thompson,N,Sir,15,1558312
Phyllis,Thompson,Y,Miss,15,1248260
Richard,Thompson,N,Dr.,16,1038650
Rodrick,Thompson,N,Mr.,15,156919
Sandra,Thompson,Y,Ms.,15,2258343
Marie,Thomson,Y,Miss,16,101442
Jill,Thornhill,Y,Mrs.,15,492069
Lisa,Thornhill,N,Miss,15,732837
James,Thornton,Y,Sir,15,571736
Vicky,Thorp,Y,Ms.,16,1117416
Mike,Thorton,Y,Dr.,15,34123
Joey,Tibbs,Y,Mr.,15,145346
Raymond,Tijerina,N,Mr.,15,694329
Beth,Tillman,Y,Ms.,16,843537
Mildred,Timmons,N,Mrs.,15,100565
Lora,Tinsley,N,Ms.,15,1639337
Peggy,Tinsley,Y,Dr.,15,2370533
Lena,Titus,Y,Miss,15,449259
Diego,Todd,N,Dr.,15,752213
Lisa,Tolbert,Y,Dr.,15,940589
Robert,Tompkins,Y,Mr.,15,1484081
Gerald,Toney,Y,Dr.,15,1570424
Steven,Tong,N,Sir,15,1579897
Darron,Torres,N,Dr.,15,1154842
George,Torres,N,Dr.,15,727832
Judith,Torres,N,Mrs.,15,1190580
Scott,Torres,N,Mr.,16,529335
Victor,Torres,Y,Sir,15,301590
Dewitt,Tovar,Y,Sir,15,1183656
Octavia,Townsend,N,Dr.,15,902210
Duane,Tracy,N,Sir,16,47352
Lorina,Tracy,N,Dr.,15,2231734
Jonna,Tran,Y,Dr.,16,1269089
William,Tran,N,Mr.,15,1582734
Eva,Trapp,Y,Miss,15,2238511
Howard,Treadway,Y,Dr.,15,872755
Evelyn,Trevino,Y,Dr.,15,1528670
Henry,Trevino,N,Dr.,15,500515
Lori,Trowbridge,N,Ms.,15,930843
Christian,Tubbs,Y,Mr.,16,127779
Willie,Tubbs,N,Dr.,15,2348827
Clyde,Tuck,N,Mr.,15,1289266
Dorothy,Tucker,N,Miss,15,1995930
Jessica,Tucker,N,Ms.,15,68174
Marsha,Tucker,N,Mrs.,15,76312
Richard,Tucker,Y,Dr.,16,213099
Albert,Turman,Y,Ms.,15,18467
Timothy,Turnbull,Y,Dr.,15,100411
Andrea,Turner,Y,Ms.,16,734717
Charlie,Turner,Y,Mr.,16,1149670
Chester,Turner,Y,Dr.,15,2045520
Ella,Turner,Y,Dr.,16,1648731
Jerry,Turner,N,Mr.,16,635554
Jodie,Turner,N,Miss,16,2258537
Kathryn,Turner,Y,Miss,15,2009211
Leah,Turner,Y,Miss,16,1223625
Matilda,Turner,Y,Dr.,15,1842106
Pearline,Turner,N,Mrs.,15,868117
Robert,Turner,Y,Dr.,15,1671236
Sherri,Turner,Y,Mrs.,15,153627
Virginia,Turner,Y,Mrs.,16,1607036
,Turner,N,Mr.,15,189458
Steven,Tuttle,Y,Mr.,15,2140510
Roger,Tyler,N,Mr.,16,1726558
John,Tyson,N,Sir,15,1858177
Kerry,Tyson,Y,Sir,15,1308475
John,Underwood,,Dr.,15,556138
Vilma,Urban,Y,Mrs.,16,97671
Moshe,Valadez,Y,Sir,15,257179
Jenifer,Valdes,N,Ms.,15,1444615
Paul,Valdes,N,Sir,15,2259125
Yolanda,Valencia,Y,Mrs.,15,2275227
Albert,Valentine,Y,Miss,15,327424
James,Valentine,Y,Dr.,15,1851475
Serena,Valentine,Y,Dr.,16,1212367
Alicia,Valerio,Y,Miss,15,2146415
Nina,Valle,N,Mrs.,15,866660
Felicia,Vance,Y,Ms.,15,1918223
Lewis,Vanover,Y,Dr.,15,2104033
Cynthia,Vargas,N,Ms.,15,990284
John,Varner,N,Mr.,15,979053
Lisa,Vasquez,N,Dr.,15,1215182
Douglas,Vaughan,Y,Dr.,15,1340673
Linda,Vaughn,Y,Ms.,16,736526
Robert,Vaughn,N,Sir,15,1390760
Charlotte,Vazquez,Y,Ms.,15,2239062
Erin,Vega,N,Mr.,16,1803808
Gladys,Vega,N,Dr.,15,698513
Gregory,Vega,Y,Mr.,15,407487
Meta,Vega,Y,Mrs.,15,1560151
,Velasco,Y,,15,1754809
Peggy,Velazquez,N,Ms.,15,2068350
Nicolette,Velez,Y,Mrs.,15,1147842
William,Velez,Y,Mr.,16,969316
Angela,Ventura,Y,Dr.,16,1385210
