c_first_name,c_last_name,c_preferred_cust_flag,c_salutation,cnt,ss_ticket_number
Joseph,Aguilera,Y,Dr.,15,84292664
Kenneth,Aguilera,N,Sir,16,174518687
Linda,Aguilera,Y,Mrs.,15,220684416
Mark,Aguilera,Y,Sir,15,167667287
Ryan,Aguilera,Y,Dr.,15,134627630
Sandra,Aguilera,Y,Dr.,16,8443324
Thelma,Aguilera,Y,Dr.,15,24280565
Yukiko,Aguilera,N,Miss,15,149304418
April,Aguirre,Y,Mrs.,16,2731463
Bertha,Aguirre,Y,Mrs.,15,222475566
David,Aguirre,N,Sir,16,73769275
George,Aguirre,Y,Mr.,16,98955976
Geraldine,Aguirre,N,Mrs.,15,25882744
Gertrudis,Aguirre,N,Miss,15,102337309
Guadalupe,Aguirre,N,Sir,15,212100761
Irene,Aguirre,N,Ms.,15,17256370
Kathi,Aguirre,N,Dr.,16,191216397
Larry,Aguirre,N,Dr.,16,238532648
Margaret,Aguirre,N,Miss,15,225186102
Muriel,Aguirre,N,Mrs.,15,104082941
Robert,Aguirre,N,Sir,15,116931699
Rosa,Aguirre,Y,Mrs.,15,196058633
Rosa,Aguirre,Y,Mrs.,15,236713852
Rosemary,Aguirre,N,Ms.,15,160821214
Sara,Aguirre,Y,Dr.,15,136046003
Scott,Aguirre,N,Dr.,16,63763094
Sharon,Aguirre,Y,Ms.,16,181049602
Steven,Aguirre,N,Dr.,15,40368446
Steven,Aguirre,N,Dr.,16,186519495
Theresa,Aguirre,Y,Mrs.,16,238967797
,Aguirre,,,15,225150044
Alvin,Ahern,N,Mr.,15,41721172
Ana,Ahern,Y,Ms.,15,13816561
Angela,Ahern,Y,Miss,15,190357524
Beverly,Ahern,Y,Miss,15,110086928
Robert,Ahern,Y,Mr.,16,94179043
John,Ahmad,N,Mr.,15,76115440
Kenneth,Ahmad,Y,Mr.,15,38539438
Raymond,Ahmad,N,Sir,15,162591003
Angelica,Ahmed,Y,Mrs.,16,29648772
Frank,Ahmed,N,Dr.,15,32477884
Heather,Ahmed,Y,Dr.,15,157222436
Matthew,Ahmed,N,Dr.,16,193732881
Omar,Ahmed,N,Mr.,15,95566565
Raymond,Ahmed,Y,Sir,15,198634620
Bertha,Ahrens,Y,Miss,15,111034266
Katherine,Ahrens,Y,Miss,15,13704335
Pete,Ahrens,N,Dr.,16,197158804
Phillip,Ahrens,N,Mr.,16,230069944
Rodney,Ahrens,N,Dr.,16,60508265
Joseph,Aiello,N,Dr.,15,37371168
Joseph,Aiello,Y,Mr.,15,188332670
,Aiello,Y,Dr.,16,205744630
Albert,Aiken,,Miss,15,10632819
Anthony,Aiken,Y,Ms.,15,154677495
Billy,Aiken,N,Sir,16,154091470
Daniel,Aiken,Y,Dr.,16,134095497
Dorothy,Aiken,Y,Ms.,15,86909357
Jarrett,Aiken,N,Mr.,15,68508903
Robert,Aiken,N,Dr.,15,49674920
Sarah,Aiken,N,Dr.,16,231595188
William,Aiken,Y,Mr.,16,155322887
James,Ainsworth,Y,Sir,15,180291355
John,Ainsworth,N,,15,83882511
Sheila,Ainsworth,N,Dr.,15,37768873
Amber,Akers,N,Dr.,15,73441034
Ann,Akers,Y,Ms.,15,218754688
Betsy,Akers,N,Dr.,15,194015423
Dave,Akers,Y,Sir,15,120452490
Derrick,Akers,Y,Dr.,16,37602562
Dewey,Akers,N,Sir,15,166334768
Douglas,Akers,N,Sir,16,95508393
Gloria,Akers,Y,Mrs.,16,117642281
Harold,Akers,N,Dr.,15,11898740
Jeffery,Akers,N,Mr.,16,119339140
Judy,Akers,N,Miss,15,229180664
Kenneth,Akers,N,Sir,15,10258003
Kimberly,Akers,N,Dr.,15,86179421
Louis,Akers,Y,Sir,15,100699589
Paul,Akers,Y,,15,108704210
Robert,Akers,Y,Sir,16,161763656
Ronnie,Akers,Y,Dr.,15,21922353
Todd,Akers,Y,Dr.,16,235052407
Bruce,Akin,Y,Dr.,15,128981582
Delia,Akin,Y,Ms.,15,128549173
John,Akin,N,Mr.,16,3952555
Roger,Akin,N,Sir,15,149371518
Alfred,Akins,N,Dr.,15,56381553
Alice,Akins,N,Ms.,15,180186064
Angela,Akins,Y,Miss,15,49938762
Becky,Akins,N,Mrs.,16,223567324
Charles,Akins,N,Dr.,15,98051963
Donna,Akins,Y,Miss,15,99695348
Gary,Akins,N,Dr.,15,215089756
Gary,Akins,Y,Mr.,15,46184267
Lawrence,Akins,Y,Dr.,15,172513009
Marilyn,Akins,Y,Dr.,15,62368868
Michael,Akins,N,Mr.,15,63620855
Peggy,Akins,N,Miss,15,11853917
Richard,Akins,N,Mr.,15,212667759
,Akins,N,Miss,16,189812369
Brandon,Alaniz,Y,Mr.,15,75127446
Dolores,Alaniz,Y,Miss,15,142260640
Krystyna,Alaniz,N,Miss,16,20225728
Richard,Alaniz,Y,Sir,15,58365426
Tammy,Alaniz,Y,Mrs.,15,127601669
Adam,Alarcon,Y,Mrs.,15,77174010
Gloria,Alarcon,N,Dr.,16,87912783
Helen,Alarcon,Y,Mrs.,15,104348007
Jordan,Alarcon,N,Sir,15,100711896
Lucille,Alarcon,N,Mrs.,15,92619173
Nina,Alarcon,Y,Miss,16,226776459
Sara,Alarcon,N,Ms.,15,195503060
Susan,Alarcon,N,Dr.,15,239928495
Irma,Alba,N,Ms.,16,233399104
Jerome,Alba,Y,Sir,15,176791721
Ruby,Alba,N,Mrs.,15,146418766
Albert,Albers,N,Mrs.,16,25305038
Jerome,Albers,Y,Mr.,15,214172351
Kimberly,Albers,N,Miss,15,215901717
Mildred,Albers,N,Ms.,15,90985801
Muriel,Albers,Y,Miss,15,70799836
Adam,Albert,N,Ms.,15,88780611
Ann,Albert,N,Dr.,15,136609569
Brian,Albert,Y,Dr.,15,197201420
Clayton,Albert,Y,Mr.,15,23191227
Daphne,Albert,N,Dr.,15,106828931
Fernando,Albert,Y,Sir,15,143210323
Harley,Albert,N,Mr.,15,84321971
Heather,Albert,,,15,27248741
Jesus,Albert,N,Mr.,15,166425666
John,Albert,N,Sir,15,57588852
Joshua,Albert,N,Mr.,16,70597089
Juan,Albert,N,Mr.,16,154354297
Leanne,Albert,Y,Mrs.,15,7841951
Levi,Albert,N,Mr.,16,199035724
Lyle,Albert,Y,Mr.,16,29062439
Marc,Albert,Y,Mr.,15,137253173
Roderick,Albert,N,Mr.,16,1399480
,Albert,N,,16,162545016
Andrew,Albertson,N,Miss,15,52208763
Carmel,Albertson,N,Ms.,15,194423265
Charlene,Albertson,N,Dr.,15,100298040
Dorothy,Albertson,N,Mrs.,15,27025175
Jesus,Albertson,N,Mr.,16,53493188
Kenneth,Albertson,N,Mr.,15,143545765
Leo,Albertson,Y,Sir,15,1864137
Loretta,Albertson,N,Ms.,16,58114974
Stephanie,Albertson,N,Miss,15,218662852
Alline,Albrecht,Y,Ms.,15,169237205
Andre,Albrecht,,,15,68629065
Antonio,Albrecht,Y,Mrs.,15,52760900
Clarence,Albrecht,N,Mr.,15,122517601
Gregory,Albrecht,N,Mr.,15,198560224
Karen,Albrecht,Y,Mrs.,15,63509251
Kathy,Albrecht,N,Ms.,16,158250570
Lisa,Albrecht,Y,Ms.,15,30115463
Michaela,Albrecht,N,Mrs.,15,228752810
Ona,Albrecht,N,Ms.,15,223591498
Pauline,Albrecht,N,Dr.,15,232806617
Stephen,Albrecht,Y,Dr.,15,149771232
Vera,Albrecht,N,Ms.,16,125665131
Amanda,Albright,Y,Mrs.,15,124207430
Bruce,Albright,Y,Mr.,15,30149969
Deborah,Albright,Y,Miss,15,119429927
Evelyn,Albright,Y,Dr.,15,214740080
James,Albright,N,Dr.,15,52847977
Michael,Albright,Y,Sir,15,227100192
Raymond,Albright,N,Sir,15,192947313
Robert,Albright,Y,Mr.,15,25667950
Wilbur,Albright,Y,Dr.,15,97989753
Xavier,Albright,Y,Sir,15,183449936
Angel,Albritton,Y,Dr.,15,101105458
Fannie,Alcala,Y,Miss,16,221817192
Janet,Alcala,N,Mrs.,15,229333212
John,Alcala,Y,Mr.,16,76917610
Michael,Alcala,Y,Sir,15,89364555
Alice,Alcorn,,,15,42610295
April,Alcorn,N,Miss,15,55382546
Elizabeth,Alcorn,N,Mrs.,16,92486231
Sandra,Alcorn,Y,Miss,15,81707171
Alexandra,Alderman,Y,Ms.,15,238777095
Antonio,Alderman,Y,Miss,15,8435585
Carole,Alderman,Y,Dr.,16,121785325
Eduardo,Alderman,Y,Sir,15,172161007
Janet,Alderman,N,Dr.,15,145086656
June,Alderman,Y,Miss,15,14179814
Virginia,Alderman,N,Dr.,16,45771657
William,Alderman,Y,Dr.,16,204075936
Amanda,Aldrich,Y,Dr.,15,162394750
Jerri,Aldrich,Y,Miss,15,48704575
Robert,Aldrich,N,Dr.,16,81189324
Rosemary,Aldrich,Y,Miss,15,146720199
Beryl,Aldridge,N,Miss,16,185469504
Debra,Aldridge,Y,Mrs.,15,27446174
Donna,Aldridge,N,Miss,15,98242118
James,Aldridge,Y,Mr.,15,21235798
Kenneth,Aldridge,Y,Sir,15,160043864
Louise,Aldridge,N,Miss,15,97470974
Marie,Aldridge,Y,Ms.,15,235070526
Nicole,Aldridge,Y,Mrs.,16,106781364
Pam,Aldridge,Y,Dr.,16,3904283
Roger,Aldridge,Y,Sir,15,204053451
Sarah,Aldridge,N,Dr.,15,51698477
Thelma,Aldridge,Y,Ms.,15,88406184
Windy,Aldridge,Y,Miss,16,118704631
Anne,Aleman,Y,Miss,16,88642263
Flora,Aleman,N,Miss,15,46753235
Jay,Aleman,N,Sir,16,60915887
John,Aleman,Y,Dr.,16,148336729
Kimberly,Aleman,N,Mrs.,15,3776056
Michael,Aleman,N,Dr.,16,135549040
Adrian,Alexander,Y,Miss,16,201139973
Allen,Alexander,Y,Ms.,16,170888976
Alta,Alexander,N,Miss,15,23781761
Angelia,Alexander,N,Miss,16,233227838
Angelia,Alexander,N,Mrs.,15,98321689
Annabelle,Alexander,Y,Dr.,16,118061144
Arthur,Alexander,Y,Mrs.,15,6219719
Barbara,Alexander,N,Mrs.,15,26734432
Barbara,Alexander,N,Mrs.,15,213127220
Barbara,Alexander,Y,Ms.,15,92796035
Betty,Alexander,N,Dr.,15,7595733
Bob,Alexander,Y,Mr.,16,153050957
Bridget,Alexander,N,Ms.,15,178284146
Buddy,Alexander,Y,Mr.,15,8973674
Byron,Alexander,Y,Mr.,15,138000167
Cecilia,Alexander,Y,Mrs.,15,7782409
Charles,Alexander,Y,Mr.,15,32823326
Charles,Alexander,Y,Mr.,15,206747951
Charles,Alexander,N,Mr.,15,189011546
Christopher,Alexander,Y,Mr.,16,197782782
Clifford,Alexander,Y,Dr.,16,115990358
Craig,Alexander,N,Sir,16,118117042
Curt,Alexander,N,Sir,16,19501237
Daniel,Alexander,N,Mr.,16,103894980
David,Alexander,Y,Dr.,15,119282607
David,Alexander,N,Dr.,16,17017540
David,Alexander,N,Mr.,15,168107509
David,Alexander,N,Sir,15,201991686
Debbie,Alexander,Y,Ms.,15,5258505
Deena,Alexander,N,Dr.,15,84264782
Denise,Alexander,Y,Mrs.,16,25943424
Dolores,Alexander,N,Mrs.,15,171743868
Donna,Alexander,N,Dr.,15,149306563
Elizabeth,Alexander,N,Dr.,15,193066468
Ella,Alexander,N,Ms.,15,25100055
Ellen,Alexander,Y,Dr.,15,128127270
Eric,Alexander,Y,Dr.,15,164534717
Erlene,Alexander,N,Mrs.,16,52767141
Eunice,Alexander,N,Dr.,16,86305321
Evelyn,Alexander,N,Miss,15,212448234
Francis,Alexander,Y,Mr.,16,101299441
Gary,Alexander,Y,Sir,15,3294962
Gene,Alexander,N,Mr.,15,88440505
George,Alexander,Y,Dr.,15,114712832
Georgene,Alexander,N,Ms.,15,90789267
Homer,Alexander,Y,Dr.,15,106233638
Howard,Alexander,Y,Mr.,15,210485321
Ivan,Alexander,N,Sir,16,210809465
Jackie,Alexander,Y,Sir,15,150239006
Jacqueline,Alexander,Y,Mrs.,16,213972273
James,Alexander,Y,Dr.,15,105446454
James,Alexander,Y,Mr.,16,138671226
James,Alexander,Y,Sir,15,5712597
Jennifer,Alexander,N,Mrs.,15,125522832
Jerry,Alexander,Y,Sir,16,137054220
Jessica,Alexander,Y,Miss,15,119120012
Jessica,Alexander,Y,Miss,16,184961223
John,Alexander,N,Dr.,16,73789643
Jose,Alexander,N,Sir,15,68482575
Joseph,Alexander,N,Dr.,16,125616540
Joshua,Alexander,Y,Dr.,16,224089405
Julius,Alexander,N,Mr.,16,205448662
June,Alexander,Y,Ms.,15,176136495
Jung,Alexander,N,Mrs.,15,215770993
Kevin,Alexander,Y,Dr.,15,74062398
Kevin,Alexander,N,Dr.,15,5321605
Kevin,Alexander,N,Mr.,16,152018210
Lester,Alexander,Y,Mr.,16,166319700
Linda,Alexander,Y,Mrs.,16,165419650
Linda,Alexander,N,Mrs.,15,41667784
Linda,Alexander,N,Ms.,15,174085034
Louise,Alexander,Y,Mrs.,15,232833430
Louise,Alexander,N,Mrs.,16,155842612
Lucille,Alexander,Y,Dr.,16,168646470
Luis,Alexander,N,Dr.,15,91765707
Mac,Alexander,N,Dr.,15,121618041
Marc,Alexander,N,Dr.,16,15362611
Marcos,Alexander,Y,Mr.,15,177041087
Marcus,Alexander,Y,Dr.,16,131895365
Margaret,Alexander,Y,Mrs.,15,216467173
Marie,Alexander,N,Dr.,15,212990956
Marilyn,Alexander,Y,Miss,15,60775174
Martin,Alexander,N,Dr.,15,19946647
Meghan,Alexander,Y,Mrs.,15,211333452
Melanie,Alexander,Y,Mrs.,15,76235727
Merle,Alexander,Y,Mr.,15,130941439
Merle,Alexander,N,Sir,15,204728405
Michael,Alexander,Y,Mr.,15,25598004
Michael,Alexander,N,Sir,16,83859205
Minnie,Alexander,Y,Dr.,16,129748866
Minnie,Alexander,Y,Ms.,15,107096084
Misti,Alexander,N,Mrs.,15,130833487
Myrtle,Alexander,N,Dr.,15,225863651
Nancy,Alexander,N,Dr.,15,40841364
Nancy,Alexander,N,Miss,16,160234342
Nancy,Alexander,N,Mrs.,15,43219928
Nicholas,Alexander,Y,Dr.,15,174964576
Paul,Alexander,N,Dr.,15,140949893
Pearl,Alexander,N,Ms.,15,120096541
Ralph,Alexander,N,Mr.,15,166791634
Ralph,Alexander,N,Sir,15,73332497
Ray,Alexander,N,Dr.,15,156675105
Raymond,Alexander,Y,Sir,16,158911569
Richard,Alexander,Y,Mr.,16,45616973
Richard,Alexander,Y,Sir,15,23117556
Richard,Alexander,Y,Sir,15,174872903
Robert,Alexander,Y,Dr.,16,162708476
Robert,Alexander,N,Dr.,15,97823006
Robert,Alexander,Y,Sir,15,117246314
Robert,Alexander,N,Sir,16,17402906
Roger,Alexander,Y,Dr.,15,107650910
Rolf,Alexander,N,Sir,16,101565571
Ruth,Alexander,Y,Dr.,15,43586793
Sandra,Alexander,Y,Ms.,15,183814441
Sarah,Alexander,N,Dr.,15,169184464
Sarah,Alexander,Y,Miss,15,50195721
Scott,Alexander,N,Sir,15,226035156
Scotty,Alexander,N,Dr.,16,56195233
Sergio,Alexander,Y,Dr.,15,5890582
Shane,Alexander,Y,Mr.,15,238020778
Shane,Alexander,N,Sir,16,199621028
Sheila,Alexander,Y,Ms.,15,97026044
Sheryl,Alexander,Y,Miss,15,143196958
Stephanie,Alexander,Y,Miss,15,20095956
Susan,Alexander,N,Dr.,16,199799788
Susan,Alexander,N,Ms.,15,55162890
Susie,Alexander,N,Mrs.,15,208661716
Teresa,Alexander,N,Miss,15,108823408
Terry,Alexander,N,Dr.,16,201395685
Todd,Alexander,Y,Sir,16,161140799
Todd,Alexander,N,Sir,15,239327780
Tom,Alexander,Y,Sir,15,127214032
Travis,Alexander,N,Sir,15,84528155
Verda,Alexander,N,Ms.,15,61802500
William,Alexander,N,Mr.,15,63756716
William,Alexander,N,Sir,15,18869654
Yolanda,Alexander,N,Ms.,15,32414265
,Alexander,,,15,226146281
,Alexander,Y,,15,30353610
Alicia,Alfaro,Y,Ms.,15,151270974
Anthony,Alfaro,N,Miss,15,228477129
Brenda,Alfaro,N,Ms.,15,19924471
Freda,Alfaro,N,Mrs.,15,38216760
Gerald,Alfaro,Y,Sir,15,135608735
Jacob,Alfaro,N,Sir,15,126485041
James,Alfaro,Y,Dr.,15,129684544
Joyce,Alfaro,Y,Dr.,15,147748741
Melissa,Alfaro,Y,Ms.,16,91881915
Nancy,Alfaro,Y,Miss,15,116388123
Nicole,Alfaro,N,Mrs.,15,64819172
Wilma,Alfaro,N,Dr.,15,68399671
,Alfaro,,,15,167739258
Bobby,Alfonso,Y,Mr.,15,21014733
Edith,Alfonso,Y,Miss,16,53959481
Timothy,Alfonso,Y,Mr.,15,88393316
Brent,Alford,N,Mr.,16,92118488
Charles,Alford,N,Dr.,15,230863307
James,Alford,Y,Sir,16,23479356
Jeffrey,Alford,Y,Dr.,15,211699905
Jose,Alford,N,Dr.,15,233101052
Julie,Alford,Y,Mrs.,15,40249142
Kimberly,Alford,N,Mrs.,15,61270302
Margaret,Alford,N,Miss,16,5024919
Marie,Alford,N,Ms.,15,136767546
Rafael,Alford,Y,Dr.,16,71260408
Rebecca,Alford,Y,Miss,15,232463012
Robert,Alford,N,Mr.,15,119059119
Timothy,Alford,Y,Mr.,15,231875560
Albertine,Alfred,N,Dr.,15,45782966
Betty,Alfred,N,Miss,15,73398995
Gabriel,Alfred,Y,Sir,15,143470498
Kathleen,Alfred,N,Dr.,15,115460812
Raymond,Alfred,Y,Mr.,16,135944765
Alice,Alger,N,Miss,16,45128183
Claudia,Alger,Y,Miss,15,153210931
Heather,Alger,N,Miss,16,222163656
Mildred,Alger,N,Dr.,15,184541624
Ruth,Alger,N,Miss,15,228832432
Teresa,Alger,Y,Ms.,15,123773781
Timothy,Alger,Y,Mr.,15,23429676
Arvilla,Ali,N,Ms.,15,148960022
Avis,Ali,N,Ms.,15,153491715
Chasity,Ali,N,Miss,16,238963235
Delores,Ali,N,Dr.,16,204380635
Gloria,Ali,Y,Ms.,16,10402716
Gloria,Ali,Y,Ms.,15,150946589
Martha,Ali,N,Mrs.,15,111053658
Nancy,Ali,Y,Miss,15,213934485
Tressa,Ali,Y,Mrs.,15,120934378
Tricia,Ali,N,Ms.,15,93102344
Cheryl,Alicea,N,Miss,15,117402524
Claude,Alicea,Y,Sir,15,27578186
Floyd,Alicea,Y,Dr.,15,122934468
Julian,Alicea,N,Sir,16,74219958
Scott,Alicea,N,Mr.,15,227058136
Rebecca,Allan,N,Ms.,15,233361632
Robert,Allan,Y,Sir,15,9583202
Barry,Allard,N,Mr.,15,131334514
George,Allard,Y,Sir,15,3552965
James,Allard,N,Dr.,15,33919561
James,Allard,Y,Sir,15,35697066
James,Allard,Y,Sir,15,227012819
Kirsten,Allard,Y,Ms.,16,31530140
Matthew,Allard,Y,Mr.,15,101021551
Ruby,Allard,Y,Mrs.,15,40662700
Scott,Allard,N,Sir,16,238826357
Abby,Allen,Y,Miss,15,236333767
Allen,Allen,N,Ms.,15,197348356
Allison,Allen,N,Ms.,15,17333257
Alma,Allen,Y,Ms.,15,133335062
Alvin,Allen,Y,Sir,15,199428696
Amanda,Allen,Y,Miss,15,194910874
Amy,Allen,Y,Dr.,16,38351039
Amy,Allen,Y,Miss,15,233366075
Andrew,Allen,Y,Miss,15,88812017
Ann,Allen,N,Miss,15,41685354
Anna,Allen,N,Dr.,15,159759412
Annette,Allen,N,Ms.,16,233959012
Annie,Allen,Y,Ms.,15,132055159
Anthony,Allen,Y,Dr.,15,192693196
Anthony,Allen,N,Miss,15,120566163
Antony,Allen,N,Sir,16,235026901
Arthur,Allen,N,Miss,15,76803994
Austin,Allen,N,Mr.,15,212082731
Barbara,Allen,N,Dr.,15,41526667
Benjamin,Allen,Y,Dr.,16,67949709
Bernard,Allen,Y,Sir,15,51049419
Bertha,Allen,N,Ms.,16,71294710
Betty,Allen,Y,Ms.,15,212773274
Betty,Allen,N,Ms.,16,173434615
Beulah,Allen,N,Miss,16,212337117
Bobby,Allen,N,Sir,15,163272165
Brandon,Allen,Y,Dr.,15,176766750
Brenda,Allen,Y,Mrs.,16,29014977
Brett,Allen,N,Dr.,15,27469303
Brittani,Allen,N,Ms.,15,203772543
Bruce,Allen,N,Dr.,15,22591421
Bruce,Allen,N,Dr.,15,230516326
Carolyn,Allen,N,Mrs.,16,102779494
Carolyn,Allen,Y,Ms.,15,137055217
Cedric,Allen,Y,Dr.,16,21205264
Charles,Allen,Y,Dr.,15,141264516
Charles,Allen,N,Dr.,16,19486534
Charles,Allen,N,Sir,15,95220257
Charles,Allen,N,Sir,16,216611999
Charlie,Allen,Y,Sir,15,142136453
Chauncey,Allen,N,Mr.,15,92712111
Christopher,Allen,Y,Mr.,15,172057114
Christopher,Allen,N,Mr.,15,89060157
Christopher,Allen,Y,Sir,16,218946618
Chuck,Allen,Y,Mr.,15,7781441
Claudia,Allen,Y,Mrs.,15,164896248
Cliff,Allen,Y,Dr.,15,16994724
Clifford,Allen,N,Sir,15,173980956
Coral,Allen,Y,Miss,15,77615445
Cornelia,Allen,Y,Ms.,15,168226271
Crystal,Allen,Y,Dr.,15,116521574
Crystal,Allen,N,Mrs.,15,94606502
Dan,Allen,Y,Sir,16,183324114
Daniel,Allen,Y,Dr.,15,137491296
Daniel,Allen,Y,Sir,15,122029540
Danielle,Allen,Y,Dr.,15,165394299
Darnell,Allen,Y,Dr.,16,124684034
Darryl,Allen,N,Mr.,15,98265013
David,Allen,Y,Dr.,15,113081622
David,Allen,Y,Dr.,15,142972882
David,Allen,N,Dr.,15,70573638
David,Allen,N,Dr.,15,210174915
David,Allen,Y,Mr.,16,161626225
David,Allen,N,Mr.,15,177375946
David,Allen,N,Mr.,16,183414965
David,Allen,Y,Sir,15,60342888
Deborah,Allen,N,Miss,15,55421047
Delores,Allen,N,Miss,15,153034810
Delores,Allen,N,Ms.,15,198355913
Denise,Allen,N,Miss,16,227434668
Denise,Allen,Y,Mrs.,15,108752521
Dennis,Allen,Y,Sir,15,94670425
Dennis,Allen,Y,Sir,15,161159081
Derrick,Allen,Y,Dr.,15,23305251
Derrick,Allen,N,Mr.,15,121523585
Devora,Allen,Y,Ms.,15,105739578
Dolly,Allen,N,Dr.,15,189184150
Dolores,Allen,N,Dr.,15,12751242
Donald,Allen,Y,Dr.,16,75702581
Donald,Allen,N,Dr.,16,128335086
Donna,Allen,Y,Dr.,15,183253410
Drew,Allen,N,Mr.,16,90048150
Dwayne,Allen,Y,Mr.,15,215401185
Earl,Allen,Y,Mr.,15,185400596
Earnest,Allen,Y,Dr.,15,76409762
Edna,Allen,N,Miss,15,53694711
Edna,Allen,Y,Ms.,15,107046767
Edna,Allen,N,Ms.,15,147835674
Elenor,Allen,N,Dr.,15,49260443
Elenore,Allen,N,Miss,15,196154308
Elizabeth,Allen,Y,Dr.,15,8103773
Elizabeth,Allen,Y,Ms.,15,134604685
Eric,Allen,N,Dr.,15,124873222
Ernestine,Allen,Y,Mrs.,16,67984143
Evangelina,Allen,Y,Miss,15,60019911
Floyd,Allen,N,Dr.,15,22058123
Frederick,Allen,N,Dr.,15,111206348
Gabriela,Allen,Y,Ms.,15,112072456
George,Allen,N,Mr.,16,172884405
Georgia,Allen,Y,Dr.,16,100091097
Georgia,Allen,Y,Dr.,16,151925732
Georgiann,Allen,Y,Ms.,15,162348299
Gerard,Allen,Y,Sir,15,201018451
Gina,Allen,N,Dr.,16,38455961
Ginger,Allen,Y,Ms.,15,201163696
Gladys,Allen,N,Miss,15,139933581
Glenda,Allen,Y,Mrs.,16,758555
Glenn,Allen,Y,Sir,15,1938541
Graciela,Allen,Y,Dr.,15,208383279
Gregory,Allen,Y,Dr.,15,99663400
Gregory,Allen,Y,Mr.,15,79039242
Harold,Allen,N,Dr.,15,2865329
Harry,Allen,N,Sir,16,158429959
Helen,Allen,Y,Miss,15,160490133
Herman,Allen,Y,Sir,15,163384493
Hermelinda,Allen,N,Mrs.,16,7238724
Hilario,Allen,Y,Sir,16,25991371
Hunter,Allen,Y,,16,12026336
Ida,Allen,Y,Mrs.,16,234400425
Ira,Allen,N,Mr.,15,101239780
Irene,Allen,Y,Dr.,16,49246593
Irene,Allen,Y,Dr.,15,202488274
Isabel,Allen,N,Dr.,16,79789397
Jack,Allen,Y,Mr.,16,215367225
Jacqueline,Allen,Y,Ms.,16,121600389
James,Allen,Y,Dr.,15,146701999
James,Allen,Y,Dr.,15,161684493
James,Allen,N,Dr.,15,4036624
James,Allen,Y,Sir,15,10182356
Jan,Allen,N,Dr.,15,30040263
Jane,Allen,N,Miss,16,223625340
Janet,Allen,N,Dr.,15,8752125
Janet,Allen,Y,Mrs.,15,52032362
Jason,Allen,N,Sir,15,238234622
Javier,Allen,N,Sir,16,201959223
Jeanne,Allen,Y,Miss,15,27114562
Jeannine,Allen,N,Miss,15,227102983
Jeffrey,Allen,Y,Mr.,15,57805687
Jenna,Allen,Y,Ms.,15,201904172
Jennifer,Allen,Y,Dr.,16,116883295
Jennifer,Allen,N,Dr.,15,98283995
Jennifer,Allen,Y,Ms.,16,200627026
Jessica,Allen,Y,Miss,15,110054990
Jessica,Allen,N,Miss,15,184038298
Joe,Allen,Y,Sir,15,203720268
Joel,Allen,N,Sir,15,142610349
John,Allen,Y,Dr.,16,167740822
John,Allen,Y,Dr.,16,170995968
John,Allen,Y,Dr.,16,208239824
John,Allen,Y,Dr.,15,230827983
John,Allen,N,Mr.,15,20510148
John,Allen,Y,Sir,16,182093726
Johnnie,Allen,Y,Mr.,15,101133250
Jon,Allen,Y,Sir,15,189788674
Jorge,Allen,N,Sir,15,67184442
Jose,Allen,Y,Sir,15,111092857
Josefina,Allen,Y,Ms.,15,84090826
Joseph,Allen,Y,Mr.,15,111494762
Joseph,Allen,N,Mr.,15,98826545
Joseph,Allen,N,Mr.,15,152445658
Joseph,Allen,N,Mr.,15,172851073
Joseph,Allen,Y,Sir,15,62195111
Joseph,Allen,N,Sir,15,120331825
Juan,Allen,N,Mr.,15,94255449
Juana,Allen,Y,Dr.,16,26230937
Julia,Allen,N,Miss,15,101750004
June,Allen,Y,Dr.,15,138197409
Justin,Allen,N,Mr.,15,109107178
Kaci,Allen,N,Dr.,15,18436398
Karen,Allen,N,Ms.,15,53461007
Katherine,Allen,N,Mrs.,15,213031600
Kathleen,Allen,Y,Miss,15,39483029
Kathleen,Allen,Y,Mrs.,15,153981030
Keith,Allen,Y,Sir,15,82789371
Kenneth,Allen,N,Dr.,16,45675790
Kenneth,Allen,N,Dr.,16,100456666
Kenneth,Allen,Y,Mr.,15,176072467
Kenneth,Allen,N,Mr.,15,87693893
Kenneth,Allen,Y,Sir,16,138923637
Kimberly,Allen,N,Miss,16,10207759
Kristine,Allen,Y,Miss,15,219120362
Kristine,Allen,Y,Ms.,15,187852344
Kurt,Allen,N,Dr.,16,198569532
Lance,Allen,Y,Sir,15,209094052
Latrina,Allen,N,Ms.,15,110432522
Laura,Allen,Y,Ms.,15,50216217
Lauralee,Allen,N,Dr.,16,207538687
Lauryn,Allen,Y,Ms.,15,104135421
Lawanna,Allen,Y,Ms.,16,230450125
Lawrence,Allen,N,Sir,15,25985416
Leeann,Allen,Y,Mrs.,15,143905360
Leo,Allen,Y,Sir,15,90628841
Liana,Allen,Y,Mrs.,15,25226055
Lillie,Allen,N,Ms.,15,21531818
Linda,Allen,N,Miss,15,160068649
Linda,Allen,Y,Ms.,15,150499577
Lisa,Allen,Y,Dr.,15,115790863
Lisa,Allen,Y,Dr.,15,183820800
Lisa,Allen,Y,Dr.,15,209340628
Lisa,Allen,Y,Mrs.,15,142998579
Lisa,Allen,N,Mrs.,16,33305427
Lisa,Allen,N,Mrs.,15,48980635
Lloyd,Allen,Y,Sir,15,192448417
Lori,Allen,Y,Dr.,15,143646932
Lucy,Allen,Y,Mrs.,15,145601100
